,id,creator_regularized,city,country,lat,lng,languages,lang_count,classification,photo_url
485,73439,kds490,Abu Dhabi,United Arab Emirates,24.53878418,54.41288511,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73439.jpeg
486,73441,kds490,Abu Dhabi,United Arab Emirates,24.53880522,54.4129084,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73441.jpeg
487,73442,kds490,Abu Dhabi,United Arab Emirates,24.53883057,54.41292011,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73442.jpeg
488,73444,kds490,Abu Dhabi,United Arab Emirates,24.53922375,54.41214004,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73444.jpeg
489,73446,kds490,Abu Dhabi,United Arab Emirates,24.53855643,54.41163129,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73446.jpeg
490,73447,kds490,Abu Dhabi,United Arab Emirates,24.5384423,54.41195807,"['ARA', 'ENG']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73447.jpeg
491,73449,kds490,Abu Dhabi,United Arab Emirates,24.53854594,54.4117569,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73449.jpeg
492,73450,kds490,Abu Dhabi,United Arab Emirates,24.53855578,54.41181881,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73450.jpeg
493,73451,kds490,Abu Dhabi,United Arab Emirates,24.53853935,54.41178496,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73451.jpeg
494,73452,kds490,Abu Dhabi,United Arab Emirates,24.538554,54.41176351,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73452.jpeg
495,73453,kds490,Abu Dhabi,United Arab Emirates,24.53854822,54.41185678,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73453.jpeg
496,73454,kds490,Abu Dhabi,United Arab Emirates,24.53853681,54.4117851,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73454.jpeg
497,73455,kds490,Abu Dhabi,United Arab Emirates,24.53853494,54.41177514,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73455.jpeg
498,73456,kds490,Abu Dhabi,United Arab Emirates,24.53853108,54.41179081,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73456.jpeg
499,73457,kds490,Abu Dhabi,United Arab Emirates,24.53853014,54.4117653,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73457.jpeg
500,73458,kds490,Abu Dhabi,United Arab Emirates,24.53855358,54.41183429,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73458.jpeg
501,73459,kds490,Abu Dhabi,United Arab Emirates,24.53926025,54.41164789,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73459.jpeg
502,73460,kds490,Abu Dhabi,United Arab Emirates,24.53925212,54.41138063,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73460.jpeg
503,73461,kds490,Abu Dhabi,United Arab Emirates,24.53925533,54.40995107,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73461.jpeg
504,73462,kds490,Abu Dhabi,United Arab Emirates,24.539261,54.40938065,"['ARA', 'ENG']",2,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73462.jpeg
505,73463,kds490,Abu Dhabi,United Arab Emirates,24.53926956,54.40920906,"['ARA', 'ENG']",2,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73463.jpeg
506,73464,kds490,Abu Dhabi,United Arab Emirates,24.53921755,54.40899341,"['ARA', 'ENG']",2,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73464.jpeg
507,73465,kds490,Abu Dhabi,United Arab Emirates,24.53912968,54.40841436,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73465.jpeg
508,73466,kds490,Abu Dhabi,United Arab Emirates,24.53913909,54.40815347,"['ARA', 'ENG']",2,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73466.jpeg
509,73467,kds490,Abu Dhabi,United Arab Emirates,24.53901722,54.40722486,['ENG'],1,food,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73467.jpeg
510,73468,kds490,Abu Dhabi,United Arab Emirates,24.53840766,54.40738496,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73468.jpeg
511,73469,kds490,Abu Dhabi,United Arab Emirates,24.5384258,54.40759975,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73469.jpeg
512,73470,kds490,Abu Dhabi,United Arab Emirates,24.53843615,54.40760486,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73470.jpeg
513,73471,kds490,Abu Dhabi,United Arab Emirates,24.53841767,54.40761791,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73471.jpeg
514,73472,kds490,Abu Dhabi,United Arab Emirates,24.53842039,54.40763781,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73472.jpeg
515,73473,kds490,Abu Dhabi,United Arab Emirates,24.53833615,54.40809094,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73473.jpeg
516,73474,kds490,Abu Dhabi,United Arab Emirates,24.53831849,54.40855236,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73474.jpeg
517,73475,kds490,Abu Dhabi,United Arab Emirates,24.53860476,54.40924564,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73475.jpeg
518,73476,kds490,Abu Dhabi,United Arab Emirates,24.53874684,54.40906692,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73476.jpeg
519,73477,kds490,Abu Dhabi,United Arab Emirates,24.53854871,54.40914206,['ENG'],1,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73477.jpeg
520,73478,kds490,Abu Dhabi,United Arab Emirates,24.53908295,54.40917679,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73478.jpeg
522,74061,kds490,Abu Dhabi,United Arab Emirates,24.4731309,54.37342163,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74061.jpeg
523,74062,kds490,Abu Dhabi,United Arab Emirates,24.47149191,54.37207919,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74062.jpeg
524,74063,kds490,Abu Dhabi,United Arab Emirates,24.4719887,54.37269576,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74063.jpeg
525,71196,mkd393,Abu Dhabi,United Arab Emirates,24.52448258,54.43362786,"['ARA', 'ENG']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71196.jpeg
526,71203,mkd393,Abu Dhabi,United Arab Emirates,24.52474339,54.43352307,"['ARA', 'ENG', 'URD']",3,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71203.jpeg
527,71211,mkd393,Abu Dhabi,United Arab Emirates,24.52423553,54.43386287,"['ENG', 'UKR']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71211.jpeg
528,71220,mkd393,Abu Dhabi,United Arab Emirates,24.52424433,54.43386773,"['ARA', 'ENG', 'URD']",3,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71220.jpeg
529,72067,mkd393,Abu Dhabi,United Arab Emirates,24.52455588,54.43339583,"['ENG', 'HIN']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/72067.jpeg
530,73796,mkd393,Abu Dhabi,United Arab Emirates,24.52282371,54.43557671,['ENG'],1,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73796.jpeg
531,73797,mkd393,Abu Dhabi,United Arab Emirates,24.5228258,54.43558876,"['ARA', 'ENG']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73797.jpeg
532,73798,mkd393,Abu Dhabi,United Arab Emirates,24.5228352,54.43559223,"['ARA', 'ENG']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73798.jpeg
533,73799,mkd393,Abu Dhabi,United Arab Emirates,24.52275837,54.43554239,"['ARA', 'ENG']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73799.jpeg
534,73800,mkd393,Abu Dhabi,United Arab Emirates,24.52287189,54.4355411,['UKR'],1,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73800.jpeg
535,73801,mkd393,Abu Dhabi,United Arab Emirates,24.52287534,54.43555312,['ENG'],1,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73801.jpeg
536,72805,nm3292,Abu Dhabi,United Arab Emirates,24.48968378,54.36402183,"['ARA', 'ENG', 'ZHO']",3,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/72805.jpeg
537,72806,nm3292,Abu Dhabi,United Arab Emirates,24.4897805,54.37122088,"['ENG', 'TAI']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/72806.jpeg
538,72807,nm3292,Abu Dhabi,United Arab Emirates,24.48920475,54.38104514,"['AMH', 'ENG']",2,food,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/72807.jpeg
539,72808,nm3292,Abu Dhabi,United Arab Emirates,24.48918217,54.38295722,['ZHO'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/72808.jpeg
540,72809,nm3292,Abu Dhabi,United Arab Emirates,24.48941253,54.38327439,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/72809.jpeg
541,72810,nm3292,Abu Dhabi,United Arab Emirates,24.48874372,54.38191451,"['ARA', 'ENG', 'URD']",3,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/72810.jpeg
542,72811,nm3292,Abu Dhabi,United Arab Emirates,24.49443918,54.3695445,"['ARA', 'ENG']",2,food,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/72811.jpeg
543,72812,nm3292,Kamienna Góra,Poland,50.77002212,16.03999011,['POL'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/72812.jpeg
544,73325,nm3292,Abu Dhabi,United Arab Emirates,24.48828665,54.36129838,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73325.jpeg
545,73338,nm3292,Abu Dhabi,United Arab Emirates,24.47042385,54.37285066,"['ARA', 'ENG', 'POL']",3,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73338.jpeg
546,73339,nm3292,Abu Dhabi,United Arab Emirates,24.49109736,54.3653854,['ITA'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73339.jpeg
547,73340,nm3292,Abu Dhabi,United Arab Emirates,24.49301831,54.36802,"['ARA', 'ENG']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73340.jpeg
548,73341,nm3292,Abu Dhabi,United Arab Emirates,24.48574867,54.3574065,['ARA'],1,financial,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73341.jpeg
549,73342,nm3292,Abu Dhabi,United Arab Emirates,24.49128836,54.36559428,['ENG'],1,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73342.jpeg
550,73343,nm3292,Abu Dhabi,United Arab Emirates,24.49002733,54.36354574,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73343.jpeg
551,73345,nm3292,Abu Dhabi,United Arab Emirates,24.49182626,54.36623868,"['ARA', 'ENG', 'FAS', 'HIN']",4,food,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73345.jpeg
552,73346,nm3292,Abu Dhabi,United Arab Emirates,24.49540513,54.3742967,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73346.jpeg
553,73348,nm3292,Abu Dhabi,United Arab Emirates,24.48969751,54.36370701,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73348.jpeg
554,73350,nm3292,Abu Dhabi,United Arab Emirates,24.49279925,54.37275611,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73350.jpeg
555,73353,nm3292,Abu Dhabi,United Arab Emirates,24.49156631,54.37104486,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73353.jpeg
556,73354,nm3292,Abu Dhabi,United Arab Emirates,24.49045205,54.36774641,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73354.jpeg
557,73362,nm3292,Abu Dhabi,United Arab Emirates,24.46407301,54.3283736,['ENG'],1,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73362.jpeg
558,73695,nm3292,Abu Dhabi,United Arab Emirates,24.48919315,54.36707217,"['ARA', 'ENG']",2,food,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73695.jpeg
559,73696,nm3292,Abu Dhabi,United Arab Emirates,24.49377253,54.37225085,"['ARA', 'ENG', 'ZHO']",3,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73696.jpeg
560,73697,nm3292,Abu Dhabi,United Arab Emirates,24.4927486,54.37216669,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73697.jpeg
561,73698,nm3292,Abu Dhabi,United Arab Emirates,24.48780182,54.36590709,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73698.jpeg
562,73699,nm3292,Abu Dhabi,United Arab Emirates,24.49162886,54.36610758,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73699.jpeg
563,73700,nm3292,Abu Dhabi,United Arab Emirates,24.49260429,54.36848637,['ARA'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73700.jpeg
564,73701,nm3292,Abu Dhabi,United Arab Emirates,24.49174205,54.36900739,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73701.jpeg
565,73702,nm3292,Abu Dhabi,United Arab Emirates,24.49017409,54.36833851,"['ENG', 'TGL']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73702.jpeg
566,73703,nm3292,Abu Dhabi,United Arab Emirates,24.49255394,54.37238563,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73703.jpeg
567,73704,nm3292,Abu Dhabi,United Arab Emirates,24.49294936,54.37305484,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73704.jpeg
568,73705,nm3292,Abu Dhabi,United Arab Emirates,24.49583929,54.37608641,['ENG'],1,financial,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73705.jpeg
569,73706,nm3292,Abu Dhabi,United Arab Emirates,24.4958878,54.37599052,"['ARA', 'ENG']",2,financial,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73706.jpeg
570,73707,nm3292,Abu Dhabi,United Arab Emirates,24.49405506,54.37360704,"['ENG', 'KOR']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73707.jpeg
571,73708,nm3292,Abu Dhabi,United Arab Emirates,24.49121879,54.3704645,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73708.jpeg
572,73709,nm3292,Abu Dhabi,United Arab Emirates,24.49298384,54.37104519,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73709.jpeg
573,73710,nm3292,Abu Dhabi,United Arab Emirates,24.49313273,54.37088896,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73710.jpeg
574,73711,nm3292,Abu Dhabi,United Arab Emirates,24.49348482,54.3740258,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73711.jpeg
575,73712,nm3292,Abu Dhabi,United Arab Emirates,24.49342929,54.37403083,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73712.jpeg
576,73713,nm3292,Abu Dhabi,United Arab Emirates,24.49491361,54.37580042,"['ENG', 'FRA']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73713.jpeg
577,73714,nm3292,Abu Dhabi,United Arab Emirates,24.49436779,54.3746189,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73714.jpeg
578,73715,nm3292,Abu Dhabi,United Arab Emirates,24.49619778,54.3771841,"['ARA', 'ENG', 'URD']",3,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73715.jpeg
579,73716,nm3292,Abu Dhabi,United Arab Emirates,24.4969654,54.37709123,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73716.jpeg
580,73717,nm3292,Abu Dhabi,United Arab Emirates,24.49753562,54.37665705,"['ENG', 'TGL']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73717.jpeg
581,73718,nm3292,Abu Dhabi,United Arab Emirates,24.4981751,54.37559087,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73718.jpeg
582,73719,nm3292,Abu Dhabi,United Arab Emirates,24.49824588,54.37538166,['SPA'],1,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73719.jpeg
583,73770,nm3292,New York,United States,40.73969865,-74.00863431,['ENG'],1,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73770.jpeg
584,73772,nm3292,New York,United States,40.74722242,-73.98031421,"['ENG', 'POL']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73772.jpeg
585,73773,nm3292,New York,United States,40.80803034,-73.96391518,['ENG'],1,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73773.jpeg
586,73802,vb1419,Tirana,Albania,41.41907755,19.713788,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73802.jpeg
587,73803,vb1419,Rinas,Albania,41.41923117,19.71283045,"['ENG', 'SQI']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73803.jpeg
588,73804,vb1419,Rinas,Albania,41.4193971,19.71290756,"['ENG', 'SQI']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73804.jpeg
589,73806,vb1419,Tirana,Albania,41.41936743,19.71405119,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73806.jpeg
590,73809,vb1419,Tirana,Albania,41.41886384,19.71383326,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73809.jpeg
591,73813,vb1419,,Albania,41.41825087,19.71359018,"['ENG', 'SQI']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73813.jpeg
592,73814,vb1419,,Albania,41.41876176,19.71347585,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73814.jpeg
593,73815,vb1419,Tirana,Albania,41.41930408,19.7138698,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73815.jpeg
594,73817,vb1419,Tirana,Albania,41.41956279,19.71400157,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73817.jpeg
595,73818,vb1419,Rinas,Albania,41.4195389,19.71428186,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73818.jpeg
596,73820,vb1419,Tirana,Albania,41.41938051,19.71405789,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73820.jpeg
597,73823,vb1419,Tirana,Albania,41.4191663,19.71378498,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73823.jpeg
598,73824,vb1419,Gjeç-Fushë,Albania,41.41896893,19.70638476,"['ENG', 'SQI']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73824.jpeg
599,73826,vb1419,Rinas,Albania,41.41923443,19.71433282,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73826.jpeg
600,73828,vb1419,Rinas,Albania,41.41934883,19.71465636,"['ENG', 'SQI']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73828.jpeg
601,73829,vb1419,أبو ظبي,United Arab Emirates,24.52445639,54.43462629,"['ENG', 'URD']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73829.jpeg
602,73831,vb1419,Mecca,Saudi Arabia,21.41747904,39.78834316,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73831.jpeg
603,73833,vb1419,Mecca,Saudi Arabia,21.41748372,39.78842162,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73833.jpeg
604,73835,vb1419,Mecca,Saudi Arabia,21.41768317,39.78879813,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73835.jpeg
605,73836,vb1419,Mecca,Saudi Arabia,21.41777555,39.78874248,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73836.jpeg
606,73837,vb1419,Mecca,Saudi Arabia,21.41717534,39.78855874,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73837.jpeg
607,73838,vb1419,Makkah,Saudi Arabia,21.41768878,39.78901304,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73838.jpeg
608,73840,vb1419,Mecca,Saudi Arabia,21.41785421,39.78883501,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73840.jpeg
609,73841,vb1419,Mecca,Saudi Arabia,21.41768192,39.7888454,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73841.jpeg
610,73842,vb1419,مكة المكرمة,Saudi Arabia,21.41671308,39.78865597,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73842.jpeg
611,73844,vb1419,Mecca,Saudi Arabia,21.41817694,39.78916459,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73844.jpeg
612,73845,vb1419,Mecca,Saudi Arabia,21.41846285,39.78916425,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73845.jpeg
